prediction,sample,delay
left_hand,18111,0.23099529999308288
left_hand,18175,0.12484539998695254
left_hand,18175,0.2802522000274621
left_hand,18239,0.1657884999876842
left_hand,18303,0.07168179994914681
left_hand,18303,0.21017809998011217
left_hand,18367,0.11520369997015223
left_hand,18367,0.2582565000047907
left_hand,18431,0.1654227999970317
left_hand,18495,0.054791999980807304
left_hand,18495,0.22674329997971654
left_hand,18559,0.11068089999025688
left_hand,18559,0.2476395999547094
left_hand,18623,0.14307230000849813
left_hand,18623,0.3018931000260636
left_hand,18687,0.17483049997827038
left_hand,18751,0.08557910000672564
left_hand,18751,0.22296820004703477
left_hand,18815,0.1610725999926217
left_hand,18815,0.3175986999995075
left_hand,18879,0.18249949999153614
left_hand,18943,0.08440640004118904
left_hand,18943,0.2383238000329584
left_hand,19007,0.09929809998720884
left_hand,19007,0.2677477999823168
left_hand,19071,0.16084359999513254
left_hand,19071,0.29831869999179617
left_hand,19135,0.19033369998214766
left_hand,19199,0.1016978999832645
left_hand,19199,0.2513244000147097
left_hand,19263,0.1302418999839574
left_hand,19263,0.2910309999715537
left_hand,19327,0.19900319998851046
left_hand,19391,0.07568549999268726
left_hand,19391,0.21088440000312403
left_hand,19455,0.11597250000340864
left_hand,19455,0.2710397000191733
left_hand,19519,0.1415475999820046
left_hand,19583,0.04911699995864183
left_hand,19583,0.21245299995644018
left_hand,19647,0.1061178999952972
left_hand,19647,0.25441270001465455
left_hand,19711,0.13044619996799156
left_hand,19711,0.28689579997444525
left_hand,19775,0.19283930002711713
left_hand,19839,0.06691110000247136
left_hand,19839,0.22363140003290027
left_hand,19903,0.11374980001710355
left_hand,19903,0.27223120001144707
left_hand,19967,0.1597178999800235
left_hand,20031,0.05274790001567453
left_hand,20031,0.19712890003575012
left_hand,20095,0.10097759997006506
left_hand,20095,0.25551099999574944
left_hand,20159,0.14618640003027394
left_hand,20159,0.3007568000466563
left_hand,20223,0.19369529996765777
left_hand,20287,0.09057379997102544
left_hand,20287,0.2389231999986805
left_hand,20351,0.11793080001370981
left_hand,20351,0.27692219999153167
left_hand,20415,0.17801749997306615
left_hand,20479,0.07664579997071996
left_hand,20479,0.22355950000928715
left_hand,20543,0.10894960002042353
left_hand,20543,0.25114289997145534
left_hand,20607,0.15983429999323562
left_hand,20671,0.05183280003257096
left_hand,20671,0.20502290001604706
left_hand,20735,0.08036369999172166
left_hand,20735,0.24327410000842065
left_hand,20799,0.1461711999727413
left_hand,20799,0.2889761999831535
right_hand,20863,0.19217689998913556
right_hand,20927,0.06856159999733791
right_hand,20927,0.2228527999832295
right_hand,20991,0.12016970000695437
right_hand,20991,0.27155239996500313
right_hand,21055,0.16894000000320375
right_hand,21119,0.05336330004502088
right_hand,21119,0.20844489999581128
right_hand,21183,0.10968689998844638
right_hand,21183,0.25594489998184144
right_hand,21247,0.14644149999367073
right_hand,21247,0.3024592000292614
right_hand,21311,0.19246429996564984
left_hand,21375,0.08993449999252334
left_hand,21375,0.23375260003376752
left_hand,21439,0.13132629997562617
left_hand,21439,0.27216480002971366
left_hand,21503,0.17327989998739213
left_hand,21567,0.06572230003075674
left_hand,21567,0.20945820002816617
left_hand,21631,0.11930319998646155
