prediction,sample,delay
left_hand,10879,0.05995459999940067
left_hand,10879,0.19306309999956284
left_hand,10943,0.08828489999996236
left_hand,10943,0.22653910000008182
left_hand,11007,0.13405510000029608
left_hand,11007,0.2862282000005507
left_hand,11071,0.16112429999975575
right_hand,11135,0.06984219999958441
left_hand,11135,0.22628639999948064
left_hand,11199,0.1198458999997456
left_hand,11199,0.27255979999972624
left_hand,11263,0.16280950000054872
left_hand,11327,0.03803119999975024
right_hand,11327,0.19515139999930398
left_hand,11391,0.10343529999954626
left_hand,11391,0.24322969999957422
left_hand,11455,0.14864589999979216
left_hand,11519,0.03951260000030743
left_hand,11519,0.17754770000010467
left_hand,11583,0.08582410000053642
left_hand,11583,0.24844089999987773
right_hand,11647,0.11529930000051536
right_hand,11647,0.27486940000017057
left_hand,11711,0.17678090000026714
right_hand,11775,0.05343189999985043
right_hand,11775,0.21061569999983476
left_hand,11839,0.12078190000011091
left_hand,11839,0.2543161000003238
left_hand,11903,0.14876189999995404
left_hand,11967,0.05266399999982241
left_hand,11967,0.19226589999925636
left_hand,12031,0.0854683000006844
left_hand,12031,0.24119920000066486
left_hand,12095,0.1352854999995543
left_hand,12095,0.28909139999996114
left_hand,12159,0.17629980000037904
left_hand,12223,0.07026600000062899
left_hand,12223,0.22740049999993062
left_hand,12287,0.12323759999981121
left_hand,12287,0.2567902000000686
left_hand,12351,0.16500230000019656
left_hand,12415,0.052665000000160944
left_hand,12415,0.19873959999949875
left_hand,12479,0.09985699999924691
left_hand,12479,0.26119699999981094
left_hand,12543,0.13169250000009924
left_hand,12607,0.03933529999994789
right_hand,12607,0.1780311000002257
left_hand,12671,0.08817289999933564
left_hand,12671,0.23804569999992964
left_hand,12735,0.11543910000000324
left_hand,12735,0.2768895999997767
left_hand,12799,0.17816190000030474
left_hand,12863,0.053537900000264926
right_hand,12863,0.21364189999985683
left_hand,12927,0.1146005000000514
left_hand,12927,0.25445740000031947
left_hand,12991,0.14991869999994378
left_hand,13055,0.03801090000069962
left_hand,13055,0.19484620000002906
right_hand,13119,0.08848870000019815
right_hand,13119,0.22824859999946057
right_hand,13183,0.1320361000007324
right_hand,13183,0.2864372000003641
right_hand,13247,0.1631591000004846
left_hand,13311,0.06816580000031536
right_hand,13311,0.22577869999986433
right_hand,13375,0.10454959999970015
left_hand,13375,0.26000089999979537
left_hand,13439,0.15065120000053867
left_hand,13503,0.0575250000001688
right_hand,13503,0.21428329999980633
left_hand,13567,0.08454530000017257
left_hand,13567,0.24251149999963673
left_hand,13631,0.1527981000008367
left_hand,13631,0.2890950000000885
left_hand,13695,0.18233169999984966
left_hand,13759,0.07276319999982661
left_hand,13759,0.22713419999945472
left_hand,13823,0.13011240000014368
left_hand,13823,0.2720689999996466
left_hand,13887,0.16319839999960095
left_hand,13951,0.0745468000004621
left_hand,13951,0.21102610000070854
left_hand,14015,0.10302490000049147
left_hand,14015,0.25821020000057615
left_hand,14079,0.14887910000015836
left_hand,14143,0.038915700000870856
left_hand,14143,0.17890860000079556
right_hand,14207,0.08358430000043882
left_hand,14207,0.24191780000001017
left_hand,14271,0.11593879999963974
left_hand,14271,0.2758346000000529
left_hand,14335,0.17821199999980308
left_hand,14399,0.052753199999642675
left_hand,14399,0.21083319999979722
left_hand,14463,0.10130819999994856
left_hand,14463,0.25792989999990823
left_hand,14527,0.1686203999997815
left_hand,14591,0.037688100000195845
