sample,prediction,p_left_raw,p_right_raw,name,p_left_smooth,p_right_smooth,alpha,threshold
45631,right_hand,0.01222407165914774,0.9877759218215942,ExponentialSmoothing,0.12491924892842347,0.8750807495856459,0.85,0.75
45695,right_hand,0.00782060157507658,0.9921793937683105,ExponentialSmoothing,0.10735445182542143,0.8926455462130456,0.85,0.75
45759,right_hand,0.00872125569730997,0.9912787079811096,ExponentialSmoothing,0.0925594724062047,0.9074405204782552,0.85,0.75
45823,right_hand,0.004827086813747883,0.995172917842865,ExponentialSmoothing,0.07939961456733617,0.9206003800829466,0.85,0.75
45887,right_hand,0.006004782859236002,0.9939952492713928,ExponentialSmoothing,0.06839038981112114,0.9316096104612135,0.85,0.75
45951,right_hand,0.013613841496407986,0.9863861799240112,ExponentialSmoothing,0.060173907563914164,0.9398260958806333,0.85,0.75
46015,right_hand,0.0342019684612751,0.9657980799674988,ExponentialSmoothing,0.0562781166985183,0.9437218934936631,0.85,0.75
46079,right_hand,0.04826926067471504,0.9517307281494141,ExponentialSmoothing,0.05507678829494781,0.9449232186920258,0.85,0.75
46143,right_hand,0.033759955316782,0.9662400484085083,ExponentialSmoothing,0.05187926334822294,0.9481207431494982,0.85,0.75
46207,right_hand,0.04955536499619484,0.9504446387290955,ExponentialSmoothing,0.051530678595418725,0.9484693274864378,0.85,0.75
46271,right_hand,0.06097546964883804,0.9390245676040649,ExponentialSmoothing,0.052947397253431616,0.9470526135040818,0.85,0.75
46335,right_hand,0.09154626727104187,0.9084537029266357,ExponentialSmoothing,0.05873722775607315,0.9412627769174648,0.85,0.75
46399,right_hand,0.18753111362457275,0.8124688863754272,ExponentialSmoothing,0.07805631063634809,0.9219436933361592,0.85,0.75
46463,right_hand,0.7353883385658264,0.2646116316318512,ExponentialSmoothing,0.17665611482576987,0.823343884080513,0.85,0.75
46527,rest,0.885998010635376,0.1140020340681076,ExponentialSmoothing,0.28305739919721085,0.716942606578652,0.85,0.75
46591,rest,0.9553059935569763,0.04469403252005577,ExponentialSmoothing,0.3838946883511757,0.6161053204698625,0.85,0.75
