time,P8,O2,P4,C4,F8,F4,Oz,Cz,Fz,Pz,F3,O1,P7,C3,P3,F7,Accel_x,Accel_y,Accel_z,Digital,Battery
444259.00761447364,177060.703125,178608.40625,176168.9375,202582.453125,180496.78125,198367.0625,175369.46875,171535.984375,177631.875,178704.09375,193899.4375,186211.1875,188282.796875,206426.125,209751.5625,189632.25,9.905696868896484,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.0116122672,177063.8125,178592.671875,176173.75,202560.6875,180501.0,198341.078125,175371.3125,171541.28125,177636.703125,178693.59375,193872.6875,186201.09375,188260.765625,206401.484375,209727.25,189609.578125,9.905696868896484,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.01561006083,177061.296875,178601.796875,176160.34375,202566.5625,180485.140625,198345.796875,175374.921875,171527.765625,177620.34375,178689.203125,193878.578125,186205.421875,188267.234375,206407.140625,209734.234375,189615.515625,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.01960785454,177056.9375,178622.109375,176147.8125,202590.09375,180471.03125,198372.953125,175374.421875,171513.046875,177605.546875,178695.703125,193906.953125,186217.421875,188291.703125,206433.5625,209762.15625,189640.296875,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.0236056483,177055.171875,178625.265625,176152.296875,202597.609375,180476.796875,198384.421875,175370.171875,171517.4375,177611.890625,178702.34375,193918.046875,186219.765625,188300.390625,206443.6875,209773.015625,189648.90625,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.0276034422,177059.1875,178607.296875,176168.265625,202577.828125,180494.65625,198364.109375,175368.1875,171535.28125,177631.703125,178701.265625,193895.75,186209.75,188281.453125,206423.578125,209752.734375,189629.53125,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.03160123614,177062.40625,178591.5,176172.453125,202555.53125,180498.78125,198338.09375,175369.390625,171539.53125,177635.828125,178692.046875,193868.59375,186199.28125,188259.09375,206399.265625,209728.0625,189606.65625,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.0355990302,177060.359375,178599.84375,176158.0625,202560.6875,180482.421875,198341.609375,175371.9375,171523.8125,177617.765625,178687.15625,193873.3125,186202.640625,188264.21875,206404.5625,209733.859375,189611.921875,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444259.0395968243,177056.34375,178620.734375,176146.265625,202585.5,180469.65625,198369.34375,175372.015625,171510.796875,177603.671875,178694.15625,193902.625,186215.34375,188289.53125,206432.9375,209762.6875,189637.515625,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444259.04359461856,177055.40625,178625.15625,176151.96875,202594.859375,180477.09375,198382.453125,175369.4375,171516.84375,177611.71875,178701.4375,193915.234375,186219.40625,188299.75,206445.640625,209775.171875,189648.0625,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444259.04759241286,177059.53125,178606.828125,176167.625,202575.140625,180495.234375,198362.359375,175367.921875,171534.515625,177630.875,178699.09375,193893.0,186209.109375,188280.4375,206425.59375,209754.75,189628.796875,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444259.0515902072,177062.609375,178590.328125,176171.546875,202552.34375,180498.578125,198336.046875,175369.46875,171539.375,177634.859375,178689.5,193865.578125,186198.046875,188257.671875,206400.75,209729.734375,189605.453125,9.94394302368164,0.1912296712398529,0.07649187743663788,1.0,51.0
444259.05558800173,177061.4375,178599.546875,176158.234375,202558.171875,180482.25,198340.8125,175373.359375,171525.625,177618.421875,178686.015625,193871.34375,186202.234375,188263.75,206406.609375,209736.609375,189611.15625,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.05958579626,177056.40625,178620.0,176145.9375,202582.25,180469.078125,198368.40625,175373.078125,171511.78125,177604.015625,178693.0625,193900.28125,186214.203125,188288.5625,206433.96875,209764.875,189635.828125,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.0635835909,177054.890625,178624.734375,176151.859375,202592.046875,180477.296875,198381.90625,175370.140625,171517.40625,177611.484375,178702.40625,193913.421875,186218.03125,188299.046875,206446.90625,209777.546875,189646.1875,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.0675813856,177059.15625,178607.15625,176168.5625,202573.703125,180496.171875,198362.90625,175369.15625,171535.515625,177631.578125,178701.234375,193892.390625,186208.203125,188280.546875,206428.34375,209758.0625,189627.578125,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.0715791804,177062.3125,178591.234375,176173.25,202552.015625,180499.953125,198337.390625,175371.46875,171541.015625,177636.734375,178691.484375,193865.671875,186198.140625,188258.546875,206404.5,209733.453125,189605.046875,9.905696868896484,0.1912296712398529,0.03824593871831894,1.0,51.0
444259.07557697536,177060.0625,178600.125,176159.8125,202557.703125,180483.828125,198341.71875,175374.53125,171526.5625,177619.875,178686.859375,193871.0,186202.234375,188264.546875,206410.0,209739.15625,189610.78125,9.94394302368164,0.15298375487327576,0.07649187743663788,1.0,51.0
444259.0795747703,177055.234375,178620.140625,176146.90625,202581.453125,180469.21875,198368.796875,175373.78125,171512.546875,177604.84375,178693.09375,193899.46875,186214.0,188289.53125,206437.015625,209766.65625,189636.0,9.94394302368164,0.15298375487327576,0.07649187743663788,1.0,51.0
444259.0835725654,177054.21875,178624.421875,176152.359375,202591.109375,180477.296875,198382.015625,175371.4375,171518.421875,177612.53125,178701.109375,193912.109375,186217.890625,188299.921875,206449.59375,209779.390625,189646.796875,9.94394302368164,0.15298375487327576,0.07649187743663788,1.0,51.0
444259.08757225476,177058.625,178606.3125,176168.09375,202572.359375,180496.34375,198362.0625,175370.375,171536.515625,177632.3125,178699.859375,193890.3125,186208.03125,188280.875,206429.71875,209759.078125,189627.6875,9.94394302368164,0.15298375487327576,0.07649187743663788,1.0,51.0
444259.0915719441,177061.84375,178589.796875,176171.640625,202549.765625,180499.328125,198335.234375,175370.875,171540.4375,177636.203125,178689.5625,193862.390625,186196.5625,188257.578125,206404.5,209733.09375,189603.546875,9.94394302368164,0.15298375487327576,0.07649187743663788,1.0,51.0
444259.0955716335,177059.09375,178597.0,176156.796875,202553.953125,180481.015625,198337.828125,175372.25,171524.109375,177617.625,178683.9375,193866.015625,186198.984375,188261.4375,206408.75,209737.609375,189607.265625,9.94394302368164,0.15298375487327576,0.07649187743663788,1.0,51.0
444259.09957132285,177054.53125,178617.6875,176144.625,202578.5625,180467.171875,198365.65625,175372.578125,171511.515625,177603.3125,178691.484375,193895.34375,186211.890625,188286.71875,206436.390625,209766.3125,189632.75,9.94394302368164,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.1035710122,177054.21875,178623.21875,176150.953125,202589.359375,180476.21875,198379.96875,175371.234375,171518.484375,177612.03125,178701.109375,193909.234375,186216.78125,188298.21875,206449.734375,209780.125,189644.1875,9.94394302368164,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.10757070157,177057.515625,178604.546875,176166.25,202569.84375,180494.390625,198359.8125,175369.0625,171535.578125,177630.765625,178698.890625,193886.734375,186205.859375,188279.109375,206429.78125,209759.265625,189624.296875,9.94394302368164,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.11157039093,177060.53125,178587.984375,176171.015625,202547.109375,180498.015625,198333.53125,175369.796875,171540.078125,177634.625,178688.46875,193859.03125,186194.765625,188256.234375,206404.640625,209733.71875,189600.125,9.94394302368164,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.11557008023,177058.484375,178596.265625,176157.859375,202552.046875,180481.421875,198337.484375,175372.65625,171525.359375,177617.625,178683.40625,193863.703125,186197.90625,188261.0,206408.921875,209738.921875,189604.046875,9.94394302368164,0.15298375487327576,0.03824593871831894,1.0,51.0
444259.1195697696,177053.921875,178617.453125,176146.125,202576.953125,180468.34375,198365.578125,175372.921875,171512.28125,177603.75,178691.515625,193893.171875,186210.515625,188286.375,206436.421875,209767.859375,189629.15625,9.94394302368164,0.22947563230991364,0.07649187743663788,1.0,51.0
444259.12356945896,177053.421875,178622.21875,176151.765625,202587.1875,180476.59375,198379.234375,175370.234375,171518.28125,177611.59375,178700.796875,193906.375,186214.578125,188296.9375,206448.890625,209780.65625,189639.421875,9.94394302368164,0.22947563230991364,0.07649187743663788,1.0,51.0
